时间,直调负荷(MW),联络线受电负荷(MW),风电总加(MW),光伏总加(MW),地方电厂发电总加(MW),非市场化核电总加(MW),自备机组总加(MW),试验机组总加(MW),抽蓄(MW)
2024-01-31 13:00:00+08,74215.133,14377.075,15884.59,1854.98,8856.426,34.517,4980.403,0,0.848
2024-01-31 13:15:00+08,74957.719,14165.836,16374.98,1764.96,8811.814,34.213,4989.66,0,0.824
2024-01-31 13:30:00+08,74875.039,14848.42,17017.85,1579.38,8847.033,34.365,4984.336,0,0.862
2024-01-31 13:45:00+08,75285.875,15725.338,17486.08,1523.04,8864.653,34.555,4974.628,0,0.893
2024-01-31 14:00:00+08,74888.539,16107.201,17755.92,1469.34,8845.176,33.909,5005.496,0,0.882
2024-01-31 14:15:00+08,75223.719,18239.543,18062.91,1314.83,8824.993,34.023,5040.791,0,0.808
2024-01-31 14:30:00+08,75105.828,18225.272,18307.13,1151.83,8806.768,34.327,5023.381,0,0.9
2024-01-31 14:45:00+08,75131.297,18187.145,18536.31,1016.84,8830.574,34.555,5024.111,0,0.873
2024-01-31 15:00:00+08,75095.758,18396.635,18741.95,892.02,8818.483,33.795,5037.755,0,0.871
2024-01-31 15:15:00+08,75342.32,18588.296,18931.62,793.54,8841.896,34.479,5042.718,0,0.857
2024-01-31 15:30:00+08,74849.992,18305.05,18991.6,721.48,8855.558,33.833,5033.986,0,0.849
2024-01-31 15:45:00+08,74625.367,17931.969,19002.08,625.05,8876.316,33.795,5036.447,0,0.827
2024-01-31 16:00:00+08,74055.406,17530.322,18747.67,520.01,8887.445,33.871,5048.641,0,0.876
2024-01-31 16:15:00+08,74001.953,17517.486,18945.05,397.72,8950.391,34.175,5066.298,0,0.817
2024-01-31 16:30:00+08,74208.484,17361.388,18858.74,272.5,8953.101,34.327,5047.272,0,0.871
2024-01-31 16:45:00+08,74755.297,17595.093,18583.57,157.52,8953.27,34.403,5055.049,0,0.91
2024-01-31 17:00:00+08,74463.828,17919.422,18380.94,64.5,8959.375,33.643,5051.261,0,0.826
2024-01-31 17:15:00+08,74902.164,18360.244,18189.36,7.62,8949.753,33.567,5046.215,0,0.847
2024-01-31 17:30:00+08,75170.234,18298.25,18207.45,-11.78,8964.034,33.757,5050.181,0,0.907
2024-01-31 17:45:00+08,75817.203,18230.879,18199.59,-13.05,8924.83,34.137,5048.823,0,0.824
2024-01-31 18:00:00+08,75735.773,18345.568,18302.97,-9.7,8934.444,34.061,5062.269,0,0.858
2024-01-31 18:15:00+08,75708.555,19346.096,18099.27,-9.57,8937.013,34.213,5056.621,0,0.87
2024-01-31 18:30:00+08,75161.516,19302.151,18137.3,7.35,8946.919,34.973,5046.094,0,0.869
2024-01-31 18:45:00+08,74546.813,19314.743,18266.21,-9.17,8938.186,33.719,5043.961,0,0.856
2024-01-31 19:00:00+08,74095.133,19218.156,18281.81,-9.3,8952.628,33.871,5053.652,0,0.832
2024-01-31 19:15:00+08,73987.477,19123.994,18064.04,-9.26,8910.297,33.985,5039.749,0,0.871
2024-01-31 19:30:00+08,73731.445,19334.451,18373.16,-9.16,8898.071,33.643,5035.367,0,0.879
2024-01-31 19:45:00+08,73442.773,19274.441,18280.92,-9.25,8893.79,33.529,5040.299,0,0.835
2024-01-31 20:00:00+08,72919.008,19232.929,18359.67,-9.18,8829.009,33.453,5047.411,0,0.855
2024-01-31 20:15:00+08,72750.117,19198.779,18309.03,-9.23,8777.862,33.643,5026.107,0,0.901
2024-01-31 20:30:00+08,72139.375,18339.575,18327.61,-9.09,8784.75,33.605,5012.756,0,0.868
2024-01-31 20:45:00+08,71510.469,17842.592,18350.06,-9.55,8799.854,34.137,5021.1,0,0.818
2024-01-31 21:00:00+08,70714.383,17455.279,18714.95,-9.3,8784.385,34.327,5017.265,0,0.875
2024-01-31 21:15:00+08,70571.273,17390.942,18642.34,-9.32,8762.723,33.186,5015.832,0,-10.025
2024-01-31 21:30:00+08,69633.539,17201.592,18493.31,-9.32,8766.321,34.061,5023.511,0,-9.4
2024-01-31 21:45:00+08,68672.242,17360.258,18560.17,-9.07,8746.285,34.479,5038.618,0,-9.76
2024-01-31 22:00:00+08,67274.406,17321.039,18892.09,-9.35,8766.921,34.403,5034.008,0,-589.307
2024-01-31 22:15:00+08,66423.523,16303.193,18897.11,-9.36,8754.818,33.909,5034.248,0,-595.606
2024-01-31 22:30:00+08,65210.035,15416.276,18643.34,-9.32,8806.627,34.061,5026.995,0,-592.606
2024-01-31 22:45:00+08,64103.313,14759.224,18568.54,-9.3,8779.147,34.669,5031.412,0,-596.312
2024-01-31 23:00:00+08,62831.578,13236.333,18494.27,-9.17,8763.225,34.631,5042.943,0,-641.794
2024-01-31 23:15:00+08,61663.551,12382.209,18433.49,-9.17,8742.699,34.099,5049.084,0,-332.021
2024-01-31 23:30:00+08,60701.965,12495.838,18365.9,-9.22,8724.28,34.821,5046.088,0,-1221.862
2024-01-31 23:45:00+08,60098.039,12616.882,18471.04,-9.28,8719.47,33.871,5034.929,0,-1488.037
2024-02-01 00:00:00+08,58926.988,12150.116,18430.17,-9.08,8726.613,34.327,5041.888,0,-1792.612
2024-02-01 00:15:00+08,58729.398,9884.488,18538.01,-9.09,8724.469,34.175,5030.903,0,-1158.753
2024-02-01 00:30:00+08,58267.57,9528.177,18807.38,-9.1,8723.475,34.897,5036.901,0,-1166.32
2024-02-01 00:45:00+08,57642.492,9106.892,18865.89,-9.09,8733.988,34.631,5035.21,0,-1163.934
2024-02-01 01:00:00+08,57167.324,9401.883,19007.89,-8.9,8735.066,34.327,5020.938,0,-1428.819
2024-02-01 01:15:00+08,56867.691,9048.142,19083.85,-9.05,8764.987,34.821,5029.64,0,-1728.542
2024-02-01 01:30:00+08,56561.293,9314.349,19150.82,-9.07,8737.072,34.061,5029.016,0,-1995.072
2024-02-01 01:45:00+08,56056.637,9248.271,19283.05,-9.12,8751.211,34.745,5026.53,0,-2290.905
2024-02-01 02:00:00+08,55999.539,9302.643,19423.37,-9.07,8764.178,34.479,5037.343,0,-2278.039
2024-02-01 02:15:00+08,55627.496,9140.054,19548.05,-8.98,8761.53,34.593,5036.224,0,-2277.379
2024-02-01 02:30:00+08,55463.855,9208.738,19707.25,-9.1,8769.705,34.555,5032.823,0,-2269.897
2024-02-01 02:45:00+08,55273.32,8455.644,19814.17,-9.35,8766.325,34.441,5053.66,0,-2251.386
2024-02-01 03:00:00+08,55001.051,8288.29,19891.02,-9.29,8784.717,35.011,5043.194,0,-2241.986
2024-02-01 03:15:00+08,55066.754,8412.886,19953.78,-9.17,8774.729,34.821,5049.755,0,-2240.204
2024-02-01 03:30:00+08,55068.117,8502.741,19900.56,-9.12,8800.158,34.023,5059.045,0,-2234.837
2024-02-01 03:45:00+08,54660.156,8491.493,19851.09,-9.18,8780.186,34.745,5050.72,0,-2226.878
2024-02-01 04:00:00+08,54693.969,8787.117,19897.92,-9.22,8759.167,33.795,5049.423,0,-2222.325
2024-02-01 04:15:00+08,54843.836,8581.94,19862.47,-9.07,8777.672,32.996,5064.584,0,-1948.075
2024-02-01 04:30:00+08,55136.594,8271.635,19759.24,-9.22,8788.154,33.985,5060.062,0,-1689.319
2024-02-01 04:45:00+08,55001.566,8346.24,19717.45,-9.17,8779.753,33.605,5056.219,0,-1677.826
2024-02-01 05:00:00+08,55339.18,7560.389,19732.02,-9.17,8776.82,33.871,5053.132,0,-1380.235
2024-02-01 05:15:00+08,55985.227,7444.088,19648.32,-9.44,8766.683,33.491,5053.272,0,-1121.543
2024-02-01 05:30:00+08,56445.215,8415.566,19721.32,-9.18,8773.876,33.567,5051.064,0,-1383.802
2024-02-01 05:45:00+08,57080.016,9218.387,19683.98,-9.25,8795.108,33.643,5039.921,0,-1660.281
2024-02-01 06:00:00+08,57821.246,10024.395,19446.86,-9.06,8801.563,33.567,5050.035,0,-1641.945
2024-02-01 06:15:00+08,58715.258,11114.616,19517.76,-9.2,8786.492,33.415,5043.305,0,-1635.602
2024-02-01 06:30:00+08,59627.586,11063.69,19227.31,-8.95,8760.101,33.681,5052.214,0,-1354.12
2024-02-01 06:45:00+08,60571.746,11230.19,19010.33,-9.09,8782.828,33.947,5040.909,0,-837.725
2024-02-01 07:00:00+08,61771.664,11985.024,18810.91,-8.9,8804.956,33.681,5032.66,0,-557.559
2024-02-01 07:15:00+08,63756.375,13095.65,18924.23,14.95,8802.167,34.061,5043.886,0,-277.014
2024-02-01 07:30:00+08,65601.695,13980.33,18989.34,132.69,8824.989,33.719,5035.541,0,0.864
2024-02-01 07:45:00+08,68222.359,14477.724,18732.89,321.74,8789.998,33.491,5042.219,0,755.965
2024-02-01 08:00:00+08,70375.844,16208.195,18724.27,531.59,8851.433,33.567,5037.704,0,330.106
2024-02-01 08:15:00+08,72949.641,17166.84,18743.71,788.01,8883.708,34.479,5069.838,0,328.919
2024-02-01 08:30:00+08,74882.047,17582.922,18738.31,1005.61,8862.119,33.605,5054.378,0,702.93
2024-02-01 08:45:00+08,75869.695,17684.603,18730.93,1252.68,8830.179,33.947,5057.594,0,882.09
2024-02-01 09:00:00+08,76614.359,18037.217,18692.35,1341.85,8868.927,33.529,5040.443,0,880.577
2024-02-01 09:15:00+08,77347.188,18663.147,18583.61,1475.54,8802.076,33.871,5042.081,0,880.285
2024-02-01 09:30:00+08,77301.016,17967.848,18541.21,1731.74,8830.443,33.11,5067.329,0,863.262
2024-02-01 09:45:00+08,77583.273,18627.138,18218.32,2013.79,8875.926,33.985,5055.452,0,660.584
2024-02-01 10:00:00+08,77573.063,19197.509,18093.57,2522.1,8868.773,33.491,5037.075,0,331.315
2024-02-01 10:15:00+08,78000.477,18776.841,18009.12,2863.88,8841.772,34.213,5040.772,0,0.79
2024-02-01 10:30:00+08,78046.977,18156.503,18022.61,2741.11,8811.63,33.719,5018.834,0,0.809
2024-02-01 10:45:00+08,77665.773,17502.049,17776.83,3098.18,8825.968,34.023,5007.618,0,0.806
2024-02-01 11:00:00+08,77505.469,17090.815,17738.73,3173.54,8873.619,34.213,5005.413,0,0.805
2024-02-01 11:15:00+08,77422.594,16253.846,17595.24,3375.18,8866.354,33.605,5013.222,0,0.873
2024-02-01 11:30:00+08,76278.938,16270.779,17520.89,3724.58,8835.963,33.985,5024.277,0,0.856
2024-02-01 11:45:00+08,75072.078,15961.904,17376.93,3780.18,8879.62,34.023,5036.037,0,0.891
2024-02-01 12:00:00+08,73615.188,15348.246,17252.07,3629.46,8847.605,33.985,5035.09,0,0.919
2024-02-01 12:15:00+08,72526.125,14580.149,17327.61,3926.14,8859.685,34.707,5036.656,0,-3.786
2024-02-01 12:30:00+08,71616.25,14205.742,17267.07,3964.34,8828.743,33.719,5011.818,0,-4.499
2024-02-01 12:45:00+08,71506.047,14183.104,16999.21,4003.77,8827.211,33.148,5008.573,0,-4.321
2024-02-01 13:00:00+08,71306.898,14590.795,16853.59,3948.71,8848.235,33.985,5010.267,0,0.837
2024-02-01 13:15:00+08,71464.203,14280.781,16938.99,4157.59,8781.92,34.213,5012.346,0,0.813
2024-02-01 13:30:00+08,71355.391,15157.526,16836.8,4155.71,8807.195,33.681,5016.409,0,0.882
2024-02-01 13:45:00+08,71116.172,15376.21,16649.43,4595.88,8809.001,33.985,5035.743,0,-2.159
2024-02-01 14:00:00+08,70659.023,16359.288,16452.82,4501.23,8812.239,33.795,5012.329,0,-807.645
2024-02-01 14:15:00+08,70657.383,14856.796,16313.08,4394.29,8788.962,33.491,5019.282,0,0.999
2024-02-01 14:30:00+08,70578.977,14503.731,16208.59,3992.57,8772.937,33.871,5025.312,0,0.942
2024-02-01 14:45:00+08,70626.766,14980.436,15991.24,3878.51,8823.089,33.871,5031.547,0,0.925
2024-02-01 15:00:00+08,70624.617,15521.983,15814.83,3599.17,8819.666,33.567,5041.399,0,0.857
2024-02-01 15:15:00+08,71149.102,15849.019,15570.05,3263.88,8810.468,33.947,5053.561,0,0.898
2024-02-01 15:30:00+08,71552.148,15835.515,15427.11,2851.94,8825.889,33.415,5050.31,0,0.882
2024-02-01 15:45:00+08,72052.305,16435.7,15231.7,2330.24,8841.908,34.023,5056.838,0,0.873
2024-02-01 16:00:00+08,72134.672,16009.531,14849.38,1968.72,8833.466,33.605,5056.491,0,186.739
2024-02-01 16:15:00+08,72850.102,15613.495,14913.76,1472.41,8851.595,34.669,5046.91,0,333.162
2024-02-01 16:30:00+08,73492.531,15339.233,14666.33,1038.25,8871.008,33.719,5066.024,0,645.281
2024-02-01 16:45:00+08,74332.352,14446.694,14523.99,690.57,8914.744,34.137,5048.698,0,1161.812
2024-02-01 17:00:00+08,74664.891,14401.161,14190.31,352.49,8961.985,33.377,5067.873,0,1182.571
2024-02-01 17:15:00+08,75123.367,14774.726,13794.04,118.68,8958.059,32.122,5061.297,0,851.993
2024-02-01 17:30:00+08,76328.836,14359.639,13293.53,2.92,8953.749,33.415,5068.328,0,1300.759
2024-02-01 17:45:00+08,77529.984,14229.204,12989.5,-12.75,8970.835,32.578,5042.852,0,1294.577
2024-02-01 18:00:00+08,78371.313,14259.845,12739.32,-10.39,8954.46,33.186,5042.88,0,1395.164
2024-02-01 18:15:00+08,77983.367,14231.497,12483.86,-9.93,8953.926,33.262,5050.741,0,960.125
2024-02-01 18:30:00+08,77295.945,14110.752,12106.51,-9.21,8993.275,32.578,5058.045,0,962.509
2024-02-01 18:45:00+08,76855.742,14335.698,11775.47,-9.12,9035.42,32.73,5060.345,0,959.088
2024-02-01 19:00:00+08,76648.156,14222.085,11374.54,-9.14,9005.653,31.4,5056.899,0,958.955
2024-02-01 19:15:00+08,76535.766,14513.062,11189.79,-9.16,8972.698,32.084,5052.483,0,957.229
2024-02-01 19:30:00+08,76230.719,14043.253,10795.8,-9.09,8946.65,32.198,5052.001,0,961.368
2024-02-01 19:45:00+08,75861.586,14204.702,10450.52,-9.12,8948.527,32.768,5060.286,0,961.428
2024-02-01 20:00:00+08,75620.617,14250.956,10116.0,-9.29,8961.175,31.894,5067.23,0,959.648
2024-02-01 20:15:00+08,75072.391,14251.951,9749.49,-9.08,8966.331,32.122,5041.33,0,959.191
2024-02-01 20:30:00+08,74688.445,14038.804,9493.51,7.34,8967.119,32.046,5059.657,0,960.543
2024-02-01 20:45:00+08,73755.57,13834.497,9261.82,7.23,8999.67,32.692,5052.671,0,959.369
2024-02-01 21:00:00+08,73021.844,13764.817,9041.41,7.43,8995.82,32.54,5048.109,0,958.703
2024-02-01 21:15:00+08,72545.227,13724.928,8937.04,7.43,9045.61,32.692,5045.569,0,959.576
2024-02-01 21:30:00+08,71545.5,13629.973,8618.62,7.36,9040.097,32.35,5060.192,0,516.717
2024-02-01 21:45:00+08,70624.328,14039.994,8428.59,7.53,9019.267,32.616,5043.827,0,0.831
2024-02-01 22:00:00+08,68970.891,13880.326,8337.67,7.45,9008.404,33.034,5071.038,0,0.893
2024-02-01 22:15:00+08,68102.266,13417.243,8231.57,-9.37,8992.071,32.768,5080.666,0,0.905
2024-02-01 22:30:00+08,66841.109,12428.154,8127.27,-9.41,8974.864,31.894,5070.437,0,0.885
2024-02-01 22:45:00+08,65431.699,11132.393,8046.27,-9.23,8985.065,32.388,5065.437,0,0.879
2024-02-01 23:00:00+08,63891.668,10242.235,7929.9,-8.93,8993.905,32.502,5074.742,0,0.903
2024-02-01 23:15:00+08,62870.063,9432.011,7764.88,-9.14,8965.722,32.996,5069.354,0,0.864
2024-02-01 23:30:00+08,61504.176,9188.073,7641.9,-9.13,8978.742,32.654,5071.214,0,0.979
2024-02-01 23:45:00+08,60418.965,9539.725,7524.58,-9.14,8991.296,32.198,5063.573,0,0.889
2024-02-02 00:00:00+08,59479.516,9645.647,7583.65,-9.08,9014.399,31.97,5070.658,0,0.987
2024-02-02 00:15:00+08,58858.438,10498.465,7615.14,-8.88,8986.921,32.464,5072.299,0,0.912
2024-02-02 00:30:00+08,58358.09,9965.033,7766.55,-8.85,8963.269,32.198,5071.993,0,-3.706
2024-02-02 00:45:00+08,57957.105,9374.293,7888.23,-8.81,8892.488,32.806,5055.611,0,-3.813
2024-02-02 01:00:00+08,57482.496,8845.619,7841.85,-8.88,8887.577,32.502,5050.549,0,-3.46
2024-02-02 01:15:00+08,57250.102,8852.489,7742.04,-8.9,8879.478,32.73,5059.295,0,-3.447
2024-02-02 01:30:00+08,56735.531,8897.549,7677.33,-8.81,8860.721,32.54,5033.493,0,-3.607
2024-02-02 01:45:00+08,56352.68,8808.351,7580.01,-8.87,8895.711,32.806,5041.035,0,0.894
2024-02-02 02:00:00+08,55905.063,8836.157,7508.53,-8.84,8896.575,32.312,5051.04,0,0.97
2024-02-02 02:15:00+08,55778.816,8905.405,7685.42,-8.84,8855.054,32.046,5007.855,0,0.91
2024-02-02 02:30:00+08,55589.391,8923.607,7645.75,-8.87,8845.761,32.92,5018.623,0,0.891
2024-02-02 02:45:00+08,55296.75,8707.539,7762.87,-8.82,8853.939,33.186,5014.646,0,0.833
2024-02-02 03:00:00+08,55108.082,8834.205,7868.16,-8.84,8890.51,32.312,5031.594,0,0.9
2024-02-02 03:15:00+08,55100.988,9029.285,7823.61,-8.91,8907.755,32.692,5027.348,0,0.89
2024-02-02 03:30:00+08,54867.816,8844.539,7673.09,-8.91,8898.948,32.464,5036.827,0,1.01
2024-02-02 03:45:00+08,54684.734,8699.252,7442.46,-8.85,8906.42,31.666,5018.179,0,0.882
2024-02-02 04:00:00+08,54902.656,8828.451,7429.37,-9.01,8921.979,31.742,5037.24,0,0.957
2024-02-02 04:15:00+08,54811.309,8794.948,7543.04,-8.91,8887.282,31.78,5034.561,0,0.905
2024-02-02 04:30:00+08,55112.754,8973.031,7622.24,-8.8,8847.619,31.932,5034.031,0,0.898
2024-02-02 04:45:00+08,55340.758,8773.811,7656.83,-8.92,8867.829,32.16,5035.629,0,0.944
2024-02-02 05:00:00+08,55515.68,8877.797,7704.11,-8.97,8897.227,32.388,5030.002,0,0.944
2024-02-02 05:15:00+08,56196.801,8884.577,7756.21,-8.82,8877.268,31.818,5024.075,0,0.947
2024-02-02 05:30:00+08,56336.52,9335.977,7741.45,-8.85,8851.709,32.312,5020.726,0,0.992
2024-02-02 05:45:00+08,56935.781,10208.407,7789.45,-8.87,8872.954,31.894,5020.328,0,0.926
2024-02-02 06:00:00+08,57796.086,10983.374,7755.67,-8.84,8854.049,31.818,5037.896,0,0.95
2024-02-02 06:15:00+08,58662.297,11117.299,7684.3,-8.75,8915.023,32.654,5048.679,0,0.903
2024-02-02 06:30:00+08,59665.563,11113.602,7555.67,-8.96,8912.914,31.856,5043.781,0,0.891
2024-02-02 06:45:00+08,60575.367,11397.187,7374.8,-8.85,8899.549,32.236,5042.686,0,0.899
2024-02-02 07:00:00+08,61895.605,11419.192,7041.65,-7.84,8902.301,32.198,5033.843,0,0.969
2024-02-02 07:15:00+08,64023.461,11692.549,6797.58,38.95,8929.592,31.704,5026.807,0,178.957
2024-02-02 07:30:00+08,65885.93,12081.175,6578.44,251.52,8980.956,31.932,5030.332,0,329.159
2024-02-02 07:45:00+08,68102.227,12493.438,6452.01,601.99,8971.781,31.932,5042.131,0,429.811
2024-02-02 08:00:00+08,69581.438,12877.043,6158.62,1074.92,8983.412,32.502,5036.989,0,0.961
2024-02-02 08:15:00+08,71347.93,13168.058,5963.53,1724.07,8996.238,32.008,5043.492,0,0.946
2024-02-02 08:30:00+08,72138.758,13518.14,5969.48,2349.11,8967.803,32.274,5017.603,0,0.917
2024-02-02 08:45:00+08,72278.57,13956.811,5934.93,2913.24,8961.566,31.666,4977.916,0,0.968
2024-02-02 09:00:00+08,71808.266,14067.04,6230.07,3455.56,8931.877,31.932,4965.268,0,0.935
2024-02-02 09:15:00+08,71354.375,14438.214,6015.34,4028.69,8936.026,32.122,4966.034,0,0.948
2024-02-02 09:30:00+08,70988.82,14427.525,5534.4,4526.44,8938.928,32.312,4951.482,0,0.936
2024-02-02 09:45:00+08,70554.68,14319.532,5207.0,4909.12,8897.331,32.35,4944.698,0,0.929
2024-02-02 10:00:00+08,70183.828,13908.998,4938.58,5219.19,8874.817,31.4,4930.811,0,430.583
2024-02-02 10:15:00+08,70454.383,14128.916,4813.77,5454.68,8846.006,31.666,4930.65,0,433.637
2024-02-02 10:30:00+08,70128.664,13115.262,4556.25,5699.35,8863.252,31.59,4893.718,0,433.688
2024-02-02 10:45:00+08,69826.547,12963.969,4242.65,5826.36,8865.272,32.046,4877.009,0,0.86
2024-02-02 11:00:00+08,69462.586,12491.326,4293.68,5702.98,8875.661,32.122,4826.222,0,-575.205
2024-02-02 11:15:00+08,69621.672,11489.008,4101.79,5586.7,8885.386,31.552,4770.467,0,-5.723
2024-02-02 11:30:00+08,68674.016,10827.263,4213.95,5713.35,8841.689,32.16,4773.442,0,-19.34
2024-02-02 11:45:00+08,67665.039,10701.683,4214.06,5510.92,8798.447,32.274,4776.956,0,-573.266
2024-02-02 12:00:00+08,66312.734,9982.565,4015.19,5378.31,8802.229,31.742,4791.541,0,-569.16
2024-02-02 12:15:00+08,66291.641,10165.976,3966.36,5355.95,8806.072,31.894,4792.747,0,-567.757
2024-02-02 12:30:00+08,66365.445,10065.34,3928.62,5159.83,8837.229,31.856,4811.705,0,-303.399
2024-02-02 12:45:00+08,66913.523,10221.225,4115.57,5264.05,8809.192,32.578,4809.606,0,-592.089
2024-02-02 13:00:00+08,67114.008,10201.438,4117.42,5166.41,8846.717,32.958,4818.713,0,-1137.632
2024-02-02 13:15:00+08,68303.211,10134.267,3939.82,4934.24,8846.402,32.274,4825.709,0,-1130.717
2024-02-02 13:30:00+08,68089.75,10547.294,4330.78,4865.71,8871.363,33.186,4846.352,0,-1133.298
2024-02-02 13:45:00+08,68452.68,11235.079,4620.47,4353.75,8868.072,33.072,4853.905,0,-1137.513
2024-02-02 14:00:00+08,68241.469,11413.32,4872.74,4068.95,8896.369,33.643,4914.54,0,-1135.773
2024-02-02 14:15:00+08,68652.656,12113.884,5070.97,3975.58,8878.591,33.529,4912.675,0,-1126.945
2024-02-02 14:30:00+08,68843.625,12141.778,5426.44,3499.62,8881.257,33.795,4932.824,0,-1130.695
2024-02-02 14:45:00+08,69481.609,12570.938,5862.52,3416.3,8931.136,32.616,4929.286,0,-1120.261
2024-02-02 15:00:00+08,69825.352,12698.823,6502.56,3077.14,8961.146,31.818,4917.167,0,-1123.583
2024-02-02 15:15:00+08,70321.969,12814.113,7121.74,2705.8,8997.128,31.476,4933.25,0,-1114.961
2024-02-02 15:30:00+08,71019.742,12797.423,7426.39,2123.64,8958.403,31.932,4927.046,0,-858.949
2024-02-02 15:45:00+08,71124.93,13063.346,7682.13,1717.65,8992.594,31.894,4948.363,0,-851.017
2024-02-02 16:00:00+08,70963.711,12414.82,7663.92,1290.9,8996.517,31.476,4952.057,0,-294.809
2024-02-02 16:15:00+08,71227.141,13518.604,7391.27,890.46,9014.671,31.856,4938.337,0,-293.104
2024-02-02 16:30:00+08,71473.109,13787.259,7428.98,603.34,9058.168,31.514,4969.766,0,-293.787
2024-02-02 16:45:00+08,71734.234,13697.454,7238.81,393.34,9054.498,32.236,4968.963,0,-293.231
2024-02-02 17:00:00+08,72322.273,13479.083,6823.6,233.11,9088.424,32.046,4975.755,0,481.478
2024-02-02 17:15:00+08,72858.086,13407.033,6176.36,63.47,9072.053,31.97,5002.412,0,857.709
2024-02-02 17:30:00+08,73809.336,12939.186,5765.86,-5.38,9079.921,31.59,5009.046,0,1902.774
2024-02-02 17:45:00+08,74429.727,13376.331,5553.87,-13.17,9098.833,32.084,4999.678,0,1905.578
2024-02-02 18:00:00+08,74754.734,12996.492,5434.33,-10.48,9041.209,31.286,5003.237,0,1556.425
2024-02-02 18:15:00+08,74625.422,13146.165,5305.21,-9.33,9046.343,31.704,5008.112,0,1987.947
2024-02-02 18:30:00+08,74177.836,13071.528,5287.52,-9.29,9067.929,30.754,5005.866,0,2193.087
2024-02-02 18:45:00+08,73847.063,13114.474,5232.36,-9.21,9051.821,31.856,5006.63,0,2095.648
2024-02-02 19:00:00+08,73517.539,13064.987,5348.87,-9.63,9025.774,33.224,5008.744,0,1993.576
2024-02-02 19:15:00+08,73265.328,12989.164,5360.55,-8.93,9008.927,33.186,5016.1,0,1992.072
2024-02-02 19:30:00+08,73214.813,13109.542,5423.96,-9.14,9011.196,31.59,5019.847,0,1692.985
2024-02-02 19:45:00+08,73003.609,13082.571,5570.44,-9.08,9022.623,31.21,5019.071,0,1692.004
2024-02-02 20:00:00+08,72661.0,13193.654,5658.04,-9.17,9035.687,31.286,5000.814,0,1590.963
2024-02-02 20:15:00+08,72683.352,12914.926,5726.64,-8.98,8993.316,31.666,5002.054,0,1593.647
2024-02-02 20:30:00+08,72449.586,12270.982,5778.63,-9.04,8984.268,31.134,5010.916,0,1526.331
2024-02-02 20:45:00+08,71593.266,12281.453,5634.48,-9.06,9023.136,32.046,4996.716,0,947.109
2024-02-02 21:00:00+08,71049.797,12654.509,5453.9,-9.15,8975.693,32.084,5000.164,0,694.607
2024-02-02 21:15:00+08,70692.992,12691.656,5415.31,-8.92,8980.596,31.932,5014.49,0,366.71
2024-02-02 21:30:00+08,70077.156,12872.784,5365.37,-9.25,8956.409,31.856,5014.125,0,1.1
2024-02-02 21:45:00+08,68896.125,12839.013,5191.39,-9.17,8967.891,31.59,5015.009,0,0.928
2024-02-02 22:00:00+08,67610.305,12816.896,5109.96,-8.93,8932.271,31.628,4984.396,0,1.025
2024-02-02 22:15:00+08,66397.641,12423.22,4953.29,-8.97,8927.15,31.666,4988.653,0,1.006
2024-02-02 22:30:00+08,65077.383,11333.085,4859.73,-9.1,8899.323,31.856,4994.714,0,0.989
2024-02-02 22:45:00+08,63851.535,10300.602,4836.73,-9.0,8914.742,31.856,4973.935,0,-4.59
2024-02-02 23:00:00+08,62470.383,9378.213,4840.31,-8.98,8873.295,31.552,4982.391,0,-314.772
2024-02-02 23:15:00+08,61617.066,8758.76,5010.51,-8.82,8870.227,31.78,4989.422,0,-336.184
2024-02-02 23:30:00+08,60086.238,8814.467,5098.6,-8.83,8859.599,32.236,4978.415,0,-629.951
2024-02-02 23:45:00+08,59139.977,8747.239,5275.73,-8.79,8892.264,31.818,4972.505,0,-627.789
2024-02-03 00:00:00+08,57777.441,8591.185,5361.22,-8.92,8930.053,31.78,4958.408,0,-892.678
2024-02-03 00:15:00+08,57260.66,8610.8,5361.56,-8.72,8887.242,32.16,4955.144,0,-891.103
2024-02-03 00:30:00+08,56824.27,8967.274,5336.42,-8.7,8894.191,32.198,4959.523,0,-892.449
2024-02-03 00:45:00+08,56347.91,8964.288,5309.26,-8.65,8923.844,32.236,4954.864,0,-892.248
2024-02-03 01:00:00+08,55709.93,8816.525,5444.11,-8.67,8942.755,32.084,4961.924,0,-889.771
